dfsnm	DFS_INFO_STRUCT	725240d3-2da7-41ef-8161-b7df1c2af497
dnsp	DNSSRV_RPC_UNION	b61a8727-46b1-4981-a6b3-a1d4b92b67c4
dnsp	DNSSRV_RRL_STATS	73c1641c-ec7c-4759-970b-3c570d58ec71
dnsp	DNSSRV_ZONE_RRL_STATS	1e0f7a71-a16a-4228-bb01-14bc20770977
dnsp	DNS_FLAT_RECORD	create-dns-records-at-cloudflare
dnsp	DNS_RPC_CRITERIA_COMPARATOR	4a5790e6-5cbe-4cbe-a56c-c7e4fabdf847
dnsp	DNS_RPC_CRITERIA_ENUM	4b707d19-860c-461e-b7c5-7e6322db26e9
dnsp	DNS_RPC_ENUM_VIRTUALIZATION_INSTANCE_LIST	0e837b6a-fee9-487d-b76f-fff7ce8637f5
dnsp	DNS_RPC_FORWARDERS_DOTNET	4356fa24-6266-4bb2-ac5e-519b6afe9237
dnsp	DNS_RPC_FORWARDERS_W2K	7c71bbd3-a46d-4f8e-bca7-9bc9e153454f
dnsp	DNS_RPC_POLICY_ACTION_TYPE	11503add-9e7b-455b-8d49-1c9653e04e80
dnsp	DNS_RPC_POLICY_CONDITION	6b98c962-d208-4475-ae18-1a068b4b925c
dnsp	DNS_RPC_POLICY_LEVEL	1519cc9d-b588-48fb-b3af-e16b319b805e
dnsp	DNS_RPC_POLICY_TYPE	e2e0048d-03a8-45dc-bc27-b7a4ad14d737
dnsp	DNS_RPC_RRL_PARAMS	c0166ded-6a52-47b2-b914-6dd2ae4d61f0
dnsp	DNS_RPC_TYPEID	c49b8142-a364-41c8-914a-7675a573b5e4
dnsp	DNS_RPC_VIRTUALIZATION_INSTANCE	79c2b5b9-acc2-4634-af3d-ca093d8b86c4
dnsp	DNS_RPC_VIRTUALIZATION_INSTANCE_INFO	b786dbf5-dc85-4559-90a9-e962e316a9e5
dnsp	DNS_RRL_MODE_ENUM	f91e6cd4-6f15-4a16-ae79-b54df85a775f
dnsp	DNS_SYSTEMTIME	fc487ec4-6e26-482c-a994-4f019afe0e4c
dnsp	DNS_ZONE_STATS_TYPE	8659f901-293c-4e8f-862a-6b7861b01118
dnsp	ImportOpResult	c5e7283c-0012-42c9-8d69-3aa1529fa772
dnsp	KeySignScope	b67bcf73-87b5-449a-91c9-b470ea42b038
dnsp	TRUSTANCHOR_STATE	d84d1ece-610a-4911-8cfc-8f93bc9a870e
dnsp	TRUSTPOINT_STATE	0b73d83c-a99d-48a7-a65d-be40f3e749e3
drsr	DIRERR_DRS_WIRE_V1	74534b5f-f066-4a7f-ba39-caa941088bed
drsr	DRS_ERROR_DATA	5d98d99b-872e-4cff-9758-36b1792fd55e
drsr	DRS_MSG_ADDCLONEDCREPLY	8a1a90f5-bdf1-4377-b462-45176a4b5e81
drsr	DRS_MSG_ADDCLONEDCREQ	13272c56-f07d-4d1d-96db-953631937b6f
drsr	DRS_MSG_ADDENTRYREPLY	33b6a012-3f08-4d09-8c06-65581b1ff1ed
drsr	DRS_MSG_ADDENTRYREQ	6104d1c7-a2a6-47a8-b7a7-2ea655574df0
drsr	DRS_MSG_ADDSIDREPLY	8c600ba9-ada0-4771-932f-e4f68516d9bb
drsr	DRS_MSG_ADDSIDREQ	dc0b3735-881d-4ead-91e7-4e315821f0c4
drsr	DRS_MSG_CRACKREPLY	1dc605fe-dd85-481d-84a4-f4c5da812d57
drsr	DRS_MSG_CRACKREQ	f2d5166e-09f6-4788-a391-66471b2f7d6d
drsr	DRS_MSG_DCINFOREPLY	034282e5-7828-4353-ad6e-2688c65ab9fb
drsr	DRS_MSG_DCINFOREQ	6ac9ec30-5bfb-4970-860c-3971eb815930
drsr	DRS_MSG_EXISTREPLY	f762aebb-97f9-4583-8d50-aa7dee70dc98
drsr	DRS_MSG_EXISTREQ	633f7365-229b-490c-9dd3-3bcd4df67b2b
drsr	DRS_MSG_FINISH_DEMOTIONREPLY	ae098000-268c-4894-87e8-4c6cacb4e610
drsr	DRS_MSG_FINISH_DEMOTIONREQ	a3f623a7-1a4b-432b-9ece-5b5eca0c5beb
drsr	DRS_MSG_GETCHGREPLY	65a5cb42-c25f-4378-b06e-f87341b21f93
drsr	DRS_MSG_GETCHGREQ	96affbe1-7d93-453e-ac75-9f41c0c94b3b
drsr	DRS_MSG_GETMEMBERSHIPS2_REPLY	e5219fc0-1cfb-4ea4-9a53-9c50ddd4c4ef
drsr	DRS_MSG_GETMEMBERSHIPS2_REQ	37f3ba0f-c5c5-48c8-888a-a28a082a61bf
drsr	DRS_MSG_GETREPLINFO_REPLY	374665d4-0c2f-4f0c-9866-d6b0855ede60
drsr	DRS_MSG_GETREPLINFO_REQ	6b238f73-8e76-4431-b8fc-4f9445c511a5
drsr	DRS_MSG_INIT_DEMOTIONREPLY	216ff6cb-3785-40f5-bbb0-7c3076724105
drsr	DRS_MSG_INIT_DEMOTIONREQ	d7c5c65c-cfd5-4647-8314-77f32058e03f
drsr	DRS_MSG_KCC_EXECUTE	5e5f7a58-a501-43de-a8e1-db8de9960c54
drsr	DRS_MSG_MOVEREPLY	63149a88-730f-4cb8-aa92-919d1ff5f658
drsr	DRS_MSG_MOVEREQ	221c9cf9-0d0e-4ed5-8d51-80c8b3254a36
drsr	DRS_MSG_NT4_CHGLOG_REPLY	14ba8fee-3bba-4793-b781-18f328bbd767
drsr	DRS_MSG_NT4_CHGLOG_REQ	27207d2f-7de4-4658-82dd-228bfea28c49
drsr	DRS_MSG_QUERYSITESREPLY	558cedbb-70fc-4249-934d-159a170cc519
drsr	DRS_MSG_QUERYSITESREQ	196d891f-2c52-418c-9cf7-8b679d66e457
drsr	DRS_MSG_REPADD	d73cb42a-312c-49ae-82d1-db93c044011e
drsr	DRS_MSG_REPDEL	36c23abb-f2d1-4266-a1f4-6f167e72d3af
drsr	DRS_MSG_REPLICA_DEMOTIONREPLY	7ecf3724-4dff-431b-bfcb-327a62a11b26
drsr	DRS_MSG_REPLICA_DEMOTIONREQ	31bd794b-3e88-410b-b6e6-56e07cb34eed
drsr	DRS_MSG_REPMOD	7f70db41-ce74-467d-adf1-b5df6ced12f9
drsr	DRS_MSG_REPSYNC	d1ed3b4e-6964-468e-9ef1-f9a6f25cde0e
drsr	DRS_MSG_REPVERIFYOBJ	b8cc0c8a-7119-4406-8f3a-4172dc512735
drsr	DRS_MSG_REVMEMB_REPLY	71c72f3c-0da6-440f-b679-c2a24b21a34b
drsr	DRS_MSG_REVMEMB_REQ	8172ef3e-9ffc-406e-a028-448328de5f76
drsr	DRS_MSG_RMDMNREPLY	88a1c1ea-a79a-46c8-9e0c-ea94a45605cb
drsr	DRS_MSG_RMDMNREQ	d17fb26a-c320-42e1-8576-55be8a68b915
drsr	DRS_MSG_RMSVRREPLY	6a28e865-3002-468e-860d-0f3cd251ceb5
drsr	DRS_MSG_RMSVRREQ	bd5413ad-a2f5-4976-b4aa-e4082183824c
drsr	DRS_MSG_SPNREPLY	25b79282-8bcf-4366-b4ac-576d93132f31
drsr	DRS_MSG_SPNREQ	429b5b4d-95b4-4d52-87e7-5315d978c426
drsr	DRS_MSG_UPDREFS	2ad0252a-d028-412b-89c9-2fcb7123817e
drsr	DRS_MSG_VERIFYREPLY	3eb00260-fe1d-40ad-99a2-3a19adb23b0a
drsr	DRS_MSG_VERIFYREQ	a2681aea-058b-47c2-961d-58cc973fa2f9
drsr	DSA_MSG_EXECUTE_SCRIPT_REPLY	7f37deb3-fd0d-4d4f-a195-f2dbb74220c5
drsr	DSA_MSG_EXECUTE_SCRIPT_REQ	5c4028fa-d46f-4e36-bc38-1f4f2378de53
drsr	DSA_MSG_PREPARE_SCRIPT_REPLY	95850175-8d67-4d37-afc9-43346dc64a7b
drsr	DSA_MSG_PREPARE_SCRIPT_REQ	ad644c4d-16dc-403e-9726-865677b5c221
fsrvp	FSSAGENT_SHARE_MAPPING	8bf625df-4d5d-4301-a568-03a902415a5d
msrp	MSG_INFO	f277139c-37d6-4212-a7f3-01a0b9e79473
nrpc	NETLOGON_CONTROL_DATA_INFORMATION	ab0e203d-5f69-469c-8c57-7b6a0b1308b9
nrpc	NETLOGON_CONTROL_QUERY_INFORMATION	c5d2469c-f0c3-47de-8795-0e22f1070337
nrpc	NETLOGON_DELTA_ID_UNION	797e1033-d40b-400b-a71a-522f820bac33
nrpc	NETLOGON_DELTA_UNION	3d07c30c-9f0e-4aa3-a9d0-8fc348fd1fe1
nrpc	NETLOGON_DOMAIN_INFORMATION	440c3430-ed5f-481d-b602-74db422df3c8
nrpc	NETLOGON_DUMMY1	ab6e857a-df5e-4e3d-af1e-a878abd37b7d
nrpc	NETLOGON_LEVEL	d0128545-f74b-4d89-afd9-42621dff24c4
nrpc	NETLOGON_VALIDATION	5eb0b7cb-3a55-477b-92fc-c236bd5873fa
nrpc	NETLOGON_WORKSTATION_INFORMATION	3ae9e9a9-a303-4fa5-8e11-823d9e7e1e61
nrpc	NL_IN_CHAIN_SET_CLIENT_ATTRIBUTES	548d7519-53d1-4891-92d5-f7d240c73496
nrpc	NL_OUT_CHAIN_SET_CLIENT_ATTRIBUTES	b8491488-cbb6-452b-bab1-b0f4390bca59
nspi	PROP_VAL_UNION	b4f0f4b4-77e3-46f7-914a-d988a0d47b03
nspi	RestrictionUnion_r	9378e9b2-b1df-4086-9023-f609e727e904
oaut	SAFEARRAYUNION	5eaa490f-f6c5-4d58-b368-cf2d0ea74572
oxnspi	PROP_VAL_UNION	b4f0f4b4-77e3-46f7-914a-d988a0d47b03
oxnspi	RestrictionUnion_r	9378e9b2-b1df-4086-9023-f609e727e904
par	RPC_V2_UREPLY_PRINTER	1ccdac5b-0b2a-4bd3-8afd-d2c2589130fc
rprn	RPC_V2_UREPLY_PRINTER	1ccdac5b-0b2a-4bd3-8afd-d2c2589130fc
rrasm	IPX_MIB_INDEX	9e132641-0b75-45b5-818c-a996828b4745
rrasm	IPX_MIB_ROW	f2c379b8-ece9-46d0-8aa8-f7ccba54d3eb
rrasm	MPR_IF_CUSTOMINFOEX_IDL	89cbdcda-d307-4445-861f-d411107a8bbe
rrasm	MPR_SERVER_EX_IDL	dfe09221-3efa-4ca3-b8e1-a1e361c4b1de
rrasm	MPR_SERVER_SET_CONFIG_EX_IDL	772586c8-92ab-455c-a2ac-eea442644e1f
rrasm	PROJECTION_INFO_IDL_1	ba8b9bed-bd23-49d6-9840-20fcbf415cfe
rrasm	PROJECTION_INFO_IDL_2	ccf15fb7-9def-4396-9880-f46b72cfe6a6
rrasm	RAS_CONNECTION_EX_IDL	244bfb40-58d4-416f-a883-382e763fe609
rrasm	RAS_UPDATE_CONNECTION_IDL	dbbe76f3-aa46-4974-87ac-fc6213d31939
samr	SAMPR_ALIAS_INFO_BUFFER	aaf25a55-22c3-4639-96c3-ef5ae3362cf4
samr	SAMPR_DISPLAY_INFO_BUFFER	bd189d28-f3e1-4669-84d2-1ecc04340e8b
samr	SAMPR_DOMAIN_INFO_BUFFER	1adc2142-dbb8-4554-aa24-010c713698bf
samr	SAMPR_GROUP_INFO_BUFFER	a37ef739-9b21-47a7-89b4-d237dd6491f3
samr	SAMPR_REVISION_INFO	9ee412b6-d5e9-4c6c-921f-6f684d4c3079
samr	SAMPR_USER_INFO_BUFFER	9496c26e-490b-4e76-827f-2695fc216f35
scmp	VSS_MGMT_OBJECT_UNION	63b53947-2649-4eac-a883-498f77361396
scmp	VSS_OBJECT_UNION	f63af19f-bc5c-4a20-afaf-4f6e0f7c1045
srvs	CONNECT_ENUM_UNION	2a3b690a-e39c-4c94-914e-312dfb246ca7
srvs	FILE_ENUM_UNION	8ad1c2e9-46cd-43c9-9983-804034143678
srvs	FILE_INFO	f11e7081-53df-4756-8a7a-8aaef97db9db
srvs	SERVER_ALIAS_INFO	3d17bf62-345b-4257-9b12-633828db2fa0
srvs	SERVER_INFO	76d445e9-928d-437d-860d-de5961316a4c
srvs	SERVER_XPORT_ENUM_UNION	116ac02b-c1b6-483a-b030-73ace63bc5ef
srvs	SESSION_ENUM_UNION	719533a1-0f65-4f86-8027-8e0c9cabab29
srvs	SHARE_ENUM_UNION	7894d7e4-bb82-419c-b431-0247c8ae4dfe
srvs	SHARE_INFO	419f538b-9342-455e-9b8c-fa430e77bc54
srvs	TRANSPORT_INFO	7e653b12-6402-4320-b096-8916430426ac
tsgu	TSG_CAPABILITIES_UNION	605826c2-2c60-44f6-9596-0de9cc60f1ee
tsgu	TSG_PACKET_TYPE_UNION	a1307952-a54f-4224-85ec-4cbfdeaf891f
wkst	USE_INFO	1f0758f6-3ac8-4a53-94e5-a279ed90b07d
wkst	WKSTA_INFO	2ab0c167-091a-46f3-be7d-826b27561bc7
wmi	WBEM_REFRESH_INFO_UNION	8332c0f9-94e7-48ae-afe3-5ba37b57780e
negoex	BYTE_VECTOR	2e9b7476-1e8b-4543-83ac-77b6f41c1e0c
negoex	AUTH_SCHEME_VECTOR	640dca14-6065-40fc-a710-3d9665d6bc1f
negoex	EXTENSION_VECTOR	d622ba20-b8c9-46e9-903a-8e26e4df73a7
negoex	EXTENSION	f0d91d22-fbc6-4ced-870a-be635f72e23b
negoex	CHECKSUM	0655f940-7dc3-4fd1-b249-2d0cb246e5d3
negoex	MESSAGE_TYPE	3a77a20d-9746-4e79-8f06-b241263e3da3
negoex	MESSAGE_HEADER	1f4a4b47-6e44-4427-9028-e384a4ca1fda
negoex	NEGO_MESSAGE	585eae5b-1f4d-457f-bc1c-0c93251061e1
negoex	EXCHANGE_MESSAGE	aeeaeae6-1782-4d72-af14-a320ad51f0fa
negoex	VERIFY_MESSAGE	9de2cde2-bd98-40a4-9efa-0f5a1d6cc88e
negoex	ALERT	8a38aece-3356-450b-8de5-f846572dc34c
negoex	ALERT_PULSE	b8fbffd0-e3b2-4061-8601-874b958de43e
negoex	ALERT_VECTOR	8067eb02-8ecb-438b-9664-eb13cfdf79b3
negoex	ALERT_MESSAGE	bb13c832-61fe-4d4f-a1d8-0ac0a54408cd
oaut	_VARIANT	4e2e9bff-2ac5-4bab-8308-1806b256833e
oaut	_BRECORD	d9237563-093e-4bc9-b824-4c306bfc19e3
oaut	_SAFEARRAY	2e87a537-9305-41c6-a88b-b79809b3703a
dhcpm	DHCP_POLICY_EX	a63aaffd-1c6b-4ad8-9d95-c1064b2112ea
mqmp	CACTransferBufferV1	08791447-2c3c-48d4-98ab-ce9dd28a9509
par	DRIVER_INFO_1	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
par	DRIVER_INFO_2	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
par	RPC_DRIVER_INFO_3	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
par	RPC_DRIVER_INFO_4	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
par	RPC_DRIVER_INFO_6	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
par	RPC_DRIVER_INFO_8	ms-rprn/4464eaf0-f34f-40d5-b970-736437a21913
dcom	ErrorObjectData	08452c9c-c892-433f-8c2a-8c5283e7bd56
dcom	ContextORPCExtension	df24170b-8b79-48aa-85d9-962fb967e3f9
